Transmitter,TransmitterName,State,NextState,T_lower,T_upper,Setup
A180-1702-46571,46571,IC,{'LVR'},46.0,1245.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,330.0,2018
A180-1702-46571,46571,IC,{'LVR'},5016.0,5558.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,333.0,2018
A180-1702-46571,46571,IC,{'LVR'},2022.0,2107.0,2018
A180-1702-46571,46571,LVR,{'IC'},723.0,1145.0,2018
A180-1702-46571,46571,IC,{'LVR'},193.0,617.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,87.0,2018
A180-1702-46571,46571,IC,{'LVR'},388.0,473.0,2018
A180-1702-46571,46571,LVR,{'IC'},39.0,124.0,2018
A180-1702-46571,46571,IC,{'LVR'},721.0,795.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,37.0,2018
A180-1702-46571,46571,IC,{'LVR'},4238.0,4438.0,2018
A180-1702-46571,46571,LVR,{'IC'},651.0,1811.0,2018
A180-1702-46571,46571,IC,{'LVR'},165.0,1172.0,2018
A180-1702-46571,46571,LVR,{'IC'},173.0,257.0,2018
A180-1702-46571,46571,IC,{'LVR'},173.0,258.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,85.0,2018
A180-1702-46571,46571,IC,{'LVR'},44.0,218.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,132.0,2018
A180-1702-46571,46571,IC,{'LVR'},43.0,701.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,1275.0,2018
A180-1702-46571,46571,IC,{'LVR'},214.0,917.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,85.0,2018
A180-1702-46571,46571,IC,{'LVR'},44.0,91.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,45.0,2018
A180-1702-46571,46571,IC,{'LVR'},1340.0,1420.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,86.0,2018
A180-1702-46571,46571,IC,{'LVR'},0.0,85.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,83.0,2018
A180-1702-46571,46571,IC,{'LVR'},121.0,162.0,2018
A180-1702-46571,46571,LVR,{'IC'},1652.0,1977.0,2018
A180-1702-46571,46571,IC,{'LVR'},250.0,581.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,43.0,2018
A180-1702-46571,46571,IC,{'LVR'},702.0,741.0,2018
A180-1702-46571,46571,LVR,{'IC'},895.0,1108.0,2018
A180-1702-46571,46571,IC,{'LVR'},124.0,457.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,444.0,2018
A180-1702-46571,46571,IC,{'LVR'},0.0,360.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,371.0,2018
A180-1702-46571,46571,IC,{'LVR'},3095.0,4142.0,2018
A180-1702-46571,46571,LVR,{'IC'},2599.0,3861.0,2018
A180-1702-46571,46571,IC,{'LVR'},161.0,706.0,2018
A180-1702-46571,46571,LVR,{'IC'},0.0,38.0,2018
A180-1702-46571,46571,IC,{'LVR'},227361.0,227858.0,2018
A180-1702-46571,46571,LVR,{'FSB'},96191.0,98572.0,2018
A180-1702-46571,46571,FSB,{'LVR'},4543.0,10273.0,2018
A180-1702-46571,46571,LVR,{'FSB'},108330.0,112208.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,41.0,2018
A180-1702-46571,46571,LVR,{'FSB'},120.0,154.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,42.0,2018
A180-1702-46571,46571,LVR,{'FSB'},3441.0,3483.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,38.0,2018
A180-1702-46571,46571,LVR,{'FSB'},117.0,154.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,44.0,2018
A180-1702-46571,46571,LVR,{'FSB'},691.0,736.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,87.0,2018
A180-1702-46571,46571,LVR,{'FSB'},917.0,1004.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,38.0,2018
A180-1702-46571,46571,LVR,{'FSB'},0.0,38.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,45.0,2018
A180-1702-46571,46571,LVR,{'FSB'},8767.0,8812.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,83.0,2018
A180-1702-46571,46571,LVR,{'FSB'},63080.0,63163.0,2018
A180-1702-46571,46571,FSB,{'LVR'},0.0,38.0,2018
A180-1702-46571,46571,LVR,{'HLD'},388240.0,388772.0,2018
A180-1702-46571,46571,HLD,{'SVG'},2808.0,8837.0,2018
A180-1702-46572,46572,RGT,{'DTH'},325560.0,325570.0,2018
A180-1702-46573,46573,RGT,{'BAY'},66044.0,66054.0,2018
A180-1702-46573,46573,BAY,{'IC'},27139.0,27149.0,2018
A180-1702-46573,46573,IC,{'LVR'},296711.0,297078.0,2018
A180-1702-46573,46573,LVR,{'IC'},18351.0,19089.0,2018
A180-1702-46573,46573,IC,{'LVR'},46028.0,46988.0,2018
A180-1702-46573,46573,LVR,{'IC'},4427.0,5061.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,89.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,46.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,37.0,2018
A180-1702-46573,46573,LVR,{'IC'},158.0,238.0,2018
A180-1702-46573,46573,IC,{'LVR'},41.0,167.0,2018
A180-1702-46573,46573,LVR,{'IC'},81.0,297.0,2018
A180-1702-46573,46573,IC,{'LVR'},81.0,256.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,246.0,2018
A180-1702-46573,46573,IC,{'LVR'},1129.0,1534.0,2018
A180-1702-46573,46573,LVR,{'IC'},1123.0,2207.0,2018
A180-1702-46573,46573,IC,{'LVR'},5812.0,7112.0,2018
A180-1702-46573,46573,LVR,{'IC'},7857.0,8318.0,2018
A180-1702-46573,46573,IC,{'LVR'},825.0,908.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,45.0,2018
A180-1702-46573,46573,IC,{'LVR'},253.0,335.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,79.0,2018
A180-1702-46573,46573,IC,{'LVR'},77.0,119.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,42.0,2018
A180-1702-46573,46573,IC,{'LVR'},41.0,85.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,40.0,2018
A180-1702-46573,46573,IC,{'LVR'},44.0,77.0,2018
A180-1702-46573,46573,LVR,{'IC'},39.0,323.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,336.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,130.0,2018
A180-1702-46573,46573,IC,{'LVR'},126.0,417.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,290.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,86.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,131.0,2018
A180-1702-46573,46573,IC,{'LVR'},41.0,307.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,176.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,80.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,126.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,165.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,208.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,368.0,2018
A180-1702-46573,46573,LVR,{'IC'},46.0,371.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,203.0,2018
A180-1702-46573,46573,LVR,{'IC'},730.0,933.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,155.0,2018
A180-1702-46573,46573,LVR,{'IC'},3873.0,4381.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,668.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,277.0,2018
A180-1702-46573,46573,IC,{'LVR'},77.0,207.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,206.0,2018
A180-1702-46573,46573,IC,{'LVR'},165.0,290.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,164.0,2018
A180-1702-46573,46573,IC,{'LVR'},1863.0,2149.0,2018
A180-1702-46573,46573,LVR,{'IC'},0.0,208.0,2018
A180-1702-46573,46573,IC,{'LVR'},0.0,83.0,2018
A180-1702-46573,46573,LVR,{'IC'},5452.0,5925.0,2018
A180-1702-46573,46573,IC,{'DTH'},4329154.0,4329589.0,2018
A180-1702-46574,46574,RGT,{'BAY'},20206.0,20216.0,2018
A180-1702-46574,46574,BAY,{'IC'},48438.0,48448.0,2018
A180-1702-46574,46574,IC,{'LVR'},29755.0,30051.0,2018
A180-1702-46574,46574,LVR,{'IC'},3318.0,3614.0,2018
A180-1702-46574,46574,IC,{'LVR'},0.0,202.0,2018
A180-1702-46574,46574,LVR,{'IC'},0.0,503.0,2018
A180-1702-46574,46574,IC,{'LVR'},1919.0,2252.0,2018
A180-1702-46574,46574,LVR,{'IC'},0.0,39.0,2018
A180-1702-46574,46574,IC,{'LVR'},665.0,753.0,2018
A180-1702-46574,46574,LVR,{'IC'},3200.0,3406.0,2018
A180-1702-46574,46574,IC,{'LVR'},80.0,490.0,2018
A180-1702-46574,46574,LVR,{'IC'},4094.0,4423.0,2018
A180-1702-46574,46574,IC,{'LVR'},4275.0,4593.0,2018
A180-1702-46574,46574,LVR,{'IC'},2092.0,3000.0,2018
A180-1702-46574,46574,IC,{'LVR'},55731.0,56728.0,2018
A180-1702-46574,46574,LVR,{'HLD'},9195.0,13856.0,2018
A180-1702-46574,46574,HLD,{'LVR'},9690.0,27978.0,2018
A180-1702-46574,46574,LVR,{'HLD'},173.0,23387.0,2018
A180-1702-46574,46574,HLD,{'SVG'},114729.0,130230.0,2018
A180-1702-46575,46575,RGT,{'DTH'},1456.0,1466.0,2018
A180-1702-46576,46576,RGT,{'BAY'},14407.0,14417.0,2018
A180-1702-46576,46576,BAY,{'IC'},19206.0,19216.0,2018
A180-1702-46576,46576,IC,{'LVR'},20294.0,21003.0,2018
A180-1702-46576,46576,LVR,{'HLD'},26676.0,27767.0,2018
A180-1702-46576,46576,HLD,{'SVG'},19131.0,24643.0,2018
A180-1702-46577,46577,RGT,{'DTH'},573379.0,573389.0,2018
A180-1702-46578,46578,RGT,{'BAY'},6038.0,6048.0,2018
A180-1702-46578,46578,BAY,{'IC'},30895.0,30905.0,2018
A180-1702-46578,46578,IC,{'LVR'},141400.0,141750.0,2018
A180-1702-46578,46578,LVR,{'HLD'},1166.0,1851.0,2018
A180-1702-46578,46578,HLD,{'LVR'},156.0,567.0,2018
A180-1702-46578,46578,LVR,{'HLD'},863.0,1200.0,2018
A180-1702-46578,46578,HLD,{'SVG'},5333.0,10724.0,2018
A180-1702-46579,46579,RGT,{'BAY'},11486.0,11496.0,2018
A180-1702-46579,46579,BAY,{'IC'},18426.0,18436.0,2018
A180-1702-46579,46579,IC,{'LVR'},34690.0,34985.0,2018
A180-1702-46579,46579,LVR,{'IC'},7358.0,8322.0,2018
A180-1702-46579,46579,IC,{'LVR'},13367.0,15854.0,2018
A180-1702-46579,46579,LVR,{'IC'},250.0,2272.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,240.0,2018
A180-1702-46579,46579,LVR,{'IC'},76901.0,77557.0,2018
A180-1702-46579,46579,IC,{'LVR'},162.0,817.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,40.0,2018
A180-1702-46579,46579,IC,{'LVR'},1037.0,1205.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,802.0,2018
A180-1702-46579,46579,IC,{'LVR'},3605.0,4364.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,126.0,2018
A180-1702-46579,46579,IC,{'LVR'},122.0,255.0,2018
A180-1702-46579,46579,LVR,{'IC'},128.0,543.0,2018
A180-1702-46579,46579,IC,{'LVR'},1484.0,1817.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,492.0,2018
A180-1702-46579,46579,IC,{'LVR'},207.0,781.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,217.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,169.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,1420.0,2018
A180-1702-46579,46579,IC,{'LVR'},3800.0,5520.0,2018
A180-1702-46579,46579,LVR,{'IC'},73319.0,76251.0,2018
A180-1702-46579,46579,IC,{'LVR'},757.0,4123.0,2018
A180-1702-46579,46579,LVR,{'IC'},404.0,1261.0,2018
A180-1702-46579,46579,IC,{'LVR'},7344.0,7429.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,46.0,2018
A180-1702-46579,46579,IC,{'LVR'},572.0,614.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,38.0,2018
A180-1702-46579,46579,IC,{'LVR'},43.0,88.0,2018
A180-1702-46579,46579,LVR,{'IC'},123.0,173.0,2018
A180-1702-46579,46579,IC,{'LVR'},76.0,162.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,170.0,2018
A180-1702-46579,46579,IC,{'LVR'},595.0,729.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,45.0,2018
A180-1702-46579,46579,IC,{'LVR'},168.0,368.0,2018
A180-1702-46579,46579,LVR,{'IC'},125.0,405.0,2018
A180-1702-46579,46579,IC,{'LVR'},339.0,533.0,2018
A180-1702-46579,46579,LVR,{'IC'},367.0,860.0,2018
A180-1702-46579,46579,IC,{'LVR'},45.0,470.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,134.0,2018
A180-1702-46579,46579,IC,{'LVR'},400.0,808.0,2018
A180-1702-46579,46579,LVR,{'IC'},240.0,898.0,2018
A180-1702-46579,46579,IC,{'LVR'},733.0,1105.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,38.0,2018
A180-1702-46579,46579,IC,{'LVR'},39.0,170.0,2018
A180-1702-46579,46579,LVR,{'IC'},37.0,283.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,121.0,2018
A180-1702-46579,46579,LVR,{'IC'},214.0,260.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,124.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,84.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,160.0,2018
A180-1702-46579,46579,LVR,{'IC'},62417.0,63694.0,2018
A180-1702-46579,46579,IC,{'LVR'},5298.0,6691.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,396.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,668.0,2018
A180-1702-46579,46579,LVR,{'IC'},381.0,926.0,2018
A180-1702-46579,46579,IC,{'LVR'},958.0,968.0,2018
A180-1702-46579,46579,LVR,{'IC'},204.0,373.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,197.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,912.0,2018
A180-1702-46579,46579,IC,{'LVR'},3620.0,4917.0,2018
A180-1702-46579,46579,LVR,{'IC'},375.0,797.0,2018
A180-1702-46579,46579,IC,{'LVR'},75.0,478.0,2018
A180-1702-46579,46579,LVR,{'IC'},81396.0,81798.0,2018
A180-1702-46579,46579,IC,{'LVR'},835.0,874.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,288.0,2018
A180-1702-46579,46579,IC,{'LVR'},358.0,649.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,243.0,2018
A180-1702-46579,46579,IC,{'LVR'},2477.0,2968.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,291.0,2018
A180-1702-46579,46579,IC,{'LVR'},822.0,874.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,89.0,2018
A180-1702-46579,46579,IC,{'LVR'},197.0,443.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,209.0,2018
A180-1702-46579,46579,IC,{'LVR'},2722.0,3035.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,313.0,2018
A180-1702-46579,46579,IC,{'LVR'},307.0,859.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,1575.0,2018
A180-1702-46579,46579,IC,{'LVR'},0.0,1357.0,2018
A180-1702-46579,46579,LVR,{'IC'},0.0,578.0,2018
A180-1702-46579,46579,IC,{'LVR'},170.0,919.0,2018
A180-1702-46579,46579,LVR,{'DTH'},4382457.0,4382954.0,2018
A180-1702-46580,46580,RGT,{'DTH'},867460.0,867470.0,2018
A180-1702-46581,46581,RGT,{'BAY'},6878.0,6888.0,2018
A180-1702-46581,46581,BAY,{'IC'},22230.0,22240.0,2018
A180-1702-46581,46581,IC,{'LVR'},8964.0,9081.0,2018
A180-1702-46581,46581,LVR,{'IC'},0.0,817.0,2018
A180-1702-46581,46581,IC,{'LVR'},84914.0,86984.0,2018
A180-1702-46581,46581,LVR,{'IC'},3143.0,5107.0,2018
A180-1702-46581,46581,IC,{'LVR'},245.0,1002.0,2018
A180-1702-46581,46581,LVR,{'IC'},0.0,532.0,2018
A180-1702-46581,46581,IC,{'DTH'},1054723.0,1055092.0,2018
A180-1702-46582,46582,RGT,{'DTH'},382338.0,382348.0,2018
A180-1702-46584,46584,RGT,{'BAY'},1020.0,1030.0,2018
A180-1702-46584,46584,BAY,{'IC'},16325.0,16335.0,2018
A180-1702-46584,46584,IC,{'LVR'},4611.0,4737.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,126.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,82.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,124.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,123.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,85.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,588.0,2018
A180-1702-46584,46584,LVR,{'IC'},6748.0,7453.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,160.0,2018
A180-1702-46584,46584,LVR,{'IC'},409.0,491.0,2018
A180-1702-46584,46584,IC,{'LVR'},81450.0,81618.0,2018
A180-1702-46584,46584,LVR,{'IC'},169.0,296.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,294.0,2018
A180-1702-46584,46584,LVR,{'IC'},3268.0,3934.0,2018
A180-1702-46584,46584,IC,{'LVR'},207.0,582.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,91.0,2018
A180-1702-46584,46584,IC,{'LVR'},3547.0,3845.0,2018
A180-1702-46584,46584,LVR,{'IC'},212.0,618.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,443.0,2018
A180-1702-46584,46584,LVR,{'IC'},1966.0,2214.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,128.0,2018
A180-1702-46584,46584,LVR,{'IC'},4681.0,4813.0,2018
A180-1702-46584,46584,IC,{'LVR'},79.0,164.0,2018
A180-1702-46584,46584,LVR,{'IC'},6522.0,6643.0,2018
A180-1702-46584,46584,IC,{'LVR'},1268.0,1548.0,2018
A180-1702-46584,46584,LVR,{'IC'},118.0,476.0,2018
A180-1702-46584,46584,IC,{'LVR'},341.0,464.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,90.0,2018
A180-1702-46584,46584,IC,{'LVR'},0.0,467.0,2018
A180-1702-46584,46584,LVR,{'IC'},9576.0,10080.0,2018
A180-1702-46584,46584,IC,{'LVR'},123.0,317.0,2018
A180-1702-46584,46584,LVR,{'IC'},0.0,680.0,2018
A180-1702-46584,46584,IC,{'LVR'},1662.0,2316.0,2018
A180-1702-46584,46584,LVR,{'IC'},2490.0,2577.0,2018
A180-1702-46584,46584,IC,{'LVR'},79.0,267.0,2018
A180-1702-46584,46584,LVR,{'IC'},84.0,481.0,2018
A180-1702-46584,46584,IC,{'LVR'},17371.0,18202.0,2018
A180-1702-46584,46584,LVR,{'HLD'},15258.0,17544.0,2018
A180-1702-46584,46584,HLD,{'SVG'},150404.0,158400.0,2018
A180-1702-46585,46585,RGT,{'DTH'},4813489.0,4813499.0,2018
A180-1702-46586,46586,RGT,{'DTH'},527031.0,527041.0,2018
A180-1702-46587,46587,RGT,{'BAY'},5700.0,5710.0,2018
A180-1702-46587,46587,BAY,{'IC'},32946.0,32956.0,2018
A180-1702-46587,46587,IC,{'BAY'},248972.0,248982.0,2018
A180-1702-46587,46587,BAY,{'RGT'},21262.0,21272.0,2018
A180-1702-46587,46587,RGT,{'BAY'},69386.0,69396.0,2018
A180-1702-46587,46587,BAY,{'IC'},95277.0,95287.0,2018
A180-1702-46587,46587,IC,{'LVR'},233158.0,233485.0,2018
A180-1702-46587,46587,LVR,{'HLD'},1587.0,2194.0,2018
A180-1702-46587,46587,HLD,{'SVG'},46508.0,53195.0,2018
A180-1702-46588,46588,RGT,{'BAY'},10920.0,10930.0,2018
A180-1702-46588,46588,BAY,{'IC'},159014.0,159024.0,2018
A180-1702-46588,46588,IC,{'LVR'},34695.0,34852.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,162.0,2018
A180-1702-46588,46588,IC,{'LVR'},168.0,216.0,2018
A180-1702-46588,46588,LVR,{'IC'},125.0,299.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,201.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,76.0,2018
A180-1702-46588,46588,IC,{'LVR'},641.0,767.0,2018
A180-1702-46588,46588,LVR,{'IC'},214.0,418.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,368.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,503.0,2018
A180-1702-46588,46588,IC,{'LVR'},38.0,337.0,2018
A180-1702-46588,46588,LVR,{'IC'},5907.0,5987.0,2018
A180-1702-46588,46588,IC,{'LVR'},44.0,73.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,36.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,129.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,166.0,2018
A180-1702-46588,46588,IC,{'LVR'},2108.0,2272.0,2018
A180-1702-46588,46588,LVR,{'IC'},43.0,207.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,168.0,2018
A180-1702-46588,46588,LVR,{'IC'},279.0,532.0,2018
A180-1702-46588,46588,IC,{'LVR'},373.0,1100.0,2018
A180-1702-46588,46588,LVR,{'IC'},2359.0,3374.0,2018
A180-1702-46588,46588,IC,{'LVR'},1304.0,1882.0,2018
A180-1702-46588,46588,LVR,{'IC'},618.0,1438.0,2018
A180-1702-46588,46588,IC,{'LVR'},2307.0,2967.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,90.0,2018
A180-1702-46588,46588,IC,{'LVR'},379.0,504.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,42.0,2018
A180-1702-46588,46588,IC,{'LVR'},10959.0,11129.0,2018
A180-1702-46588,46588,LVR,{'IC'},166.0,458.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,130.0,2018
A180-1702-46588,46588,LVR,{'IC'},154.0,245.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,133.0,2018
A180-1702-46588,46588,LVR,{'IC'},631.0,681.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,208.0,2018
A180-1702-46588,46588,LVR,{'IC'},45.0,407.0,2018
A180-1702-46588,46588,IC,{'LVR'},1006.0,1285.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,163.0,2018
A180-1702-46588,46588,IC,{'LVR'},0.0,365.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,784.0,2018
A180-1702-46588,46588,IC,{'LVR'},250.0,715.0,2018
A180-1702-46588,46588,LVR,{'IC'},0.0,219.0,2018
A180-1702-46588,46588,IC,{'LVR'},488168.0,488796.0,2018
A180-1702-46588,46588,LVR,{'HLD'},1494.0,2739.0,2018
A180-1702-46588,46588,HLD,{'SVG'},23982.0,31276.0,2018
A180-1702-46590,46590,RGT,{'DTH'},24840.0,24850.0,2018
A180-1702-46591,46591,RGT,{'BAY'},63720.0,63730.0,2018
A180-1702-46591,46591,BAY,{'IC'},24820.0,24830.0,2018
A180-1702-46591,46591,IC,{'LVR'},107928.0,107967.0,2018
A180-1702-46591,46591,LVR,{'IC'},0.0,43.0,2018
A180-1702-46591,46591,IC,{'LVR'},271.0,317.0,2018
A180-1702-46591,46591,LVR,{'IC'},0.0,242.0,2018
A180-1702-46591,46591,IC,{'LVR'},0.0,280.0,2018
A180-1702-46591,46591,LVR,{'IC'},82.0,162.0,2018
A180-1702-46591,46591,IC,{'LVR'},0.0,85.0,2018
A180-1702-46591,46591,LVR,{'IC'},710.0,1799.0,2018
A180-1702-46591,46591,IC,{'LVR'},39.0,1127.0,2018
A180-1702-46591,46591,LVR,{'IC'},74.0,164.0,2018
A180-1702-46591,46591,IC,{'LVR'},2093.0,2431.0,2018
A180-1702-46591,46591,LVR,{'IC'},26412.0,26995.0,2018
A180-1702-46591,46591,IC,{'LVR'},93466.0,93834.0,2018
A180-1702-46591,46591,LVR,{'IC'},0.0,317.0,2018
A180-1702-46591,46591,IC,{'LVR'},1754.0,2909.0,2018
A180-1702-46591,46591,LVR,{'HLD'},12274.0,13828.0,2018
A180-1702-46591,46591,HLD,{'LVR'},21117.0,23741.0,2018
A180-1702-46591,46591,LVR,{'HLD'},90509.0,93435.0,2018
A180-1702-46591,46591,HLD,{'LVR'},1180.0,3095.0,2018
A180-1702-46591,46591,LVR,{'HLD'},4264.0,6610.0,2018
A180-1702-46591,46591,HLD,{'LVR'},5490.0,8106.0,2018
A180-1702-46591,46591,LVR,"{'FSB', 'IC', 'HLD'}",63804.0,70021.0,2018
A180-1702-46592,46592,RGT,{'DTH'},4814942.0,4814952.0,2018
A180-1702-46593,46593,RGT,{'DTH'},4864217.0,4864227.0,2018
A180-1702-46594,46594,RGT,{'DTH'},181080.0,181090.0,2018
A180-1702-46595,46595,RGT,{'DTH'},413668.0,413678.0,2018
A180-1702-46596,46596,RGT,{'DTH'},693611.0,693621.0,2018
A180-1702-46597,46597,RGT,{'BAY'},87600.0,87610.0,2018
A180-1702-46597,46597,BAY,{'IC'},26404.0,26414.0,2018
A180-1702-46597,46597,IC,{'LVR'},21060.0,21097.0,2018
A180-1702-46597,46597,LVR,{'IC'},0.0,122.0,2018
A180-1702-46597,46597,IC,{'LVR'},934.0,1954.0,2018
A180-1702-46597,46597,LVR,{'IC'},1191.0,2292.0,2018
A180-1702-46597,46597,IC,{'LVR'},0.0,199.0,2018
A180-1702-46597,46597,LVR,{'IC'},1178.0,2252.0,2018
A180-1702-46597,46597,IC,{'LVR'},43.0,1125.0,2018
A180-1702-46597,46597,LVR,{'IC'},0.0,46.0,2018
A180-1702-46597,46597,IC,{'LVR'},124.0,215.0,2018
A180-1702-46597,46597,LVR,{'IC'},0.0,208.0,2018
A180-1702-46597,46597,IC,{'LVR'},0.0,164.0,2018
A180-1702-46597,46597,LVR,{'IC'},79.0,166.0,2018
A180-1702-46597,46597,IC,{'LVR'},0.0,125.0,2018
A180-1702-46597,46597,LVR,{'IC'},0.0,81.0,2018
A180-1702-46597,46597,IC,{'LVR'},590.0,626.0,2018
A180-1702-46597,46597,LVR,{'IC'},81.0,119.0,2018
A180-1702-46597,46597,IC,{'LVR'},163.0,207.0,2018
A180-1702-46597,46597,LVR,{'IC'},0.0,87.0,2018
A180-1702-46597,46597,IC,{'LVR'},0.0,132.0,2018
A180-1702-46597,46597,LVR,{'IC'},1075.0,2089.0,2018
A180-1702-46597,46597,IC,{'DTH'},614271.0,615199.0,2018
A180-1702-46598,46598,RGT,{'BAY'},180.0,190.0,2018
A180-1702-46598,46598,BAY,{'IC'},146137.0,146147.0,2018
A180-1702-46598,46598,IC,{'LVR'},29281.0,29821.0,2018
A180-1702-46598,46598,LVR,{'HLD'},590.0,1456.0,2018
A180-1702-46598,46598,HLD,{'LVR'},131.0,531.0,2018
